-6.162142,0.048554,-1.444197
-6.162182,0.048478,-1.444009
-6.162222,0.048401,-1.443820
-6.167156,0.048357,-1.444655
-6.167195,0.048279,-1.444467
-6.167235,0.048199,-1.444279
-6.167275,0.048120,-1.444092
-6.167315,0.048039,-1.443905
-6.167354,0.047958,-1.443718
-6.172288,0.047910,-1.444554
-6.172328,0.047827,-1.444367
-6.172367,0.047744,-1.444181
-6.172406,0.047660,-1.443995
-6.172445,0.047575,-1.443810
-6.177380,0.047523,-1.444646
-6.177419,0.047438,-1.444461
-6.177458,0.047351,-1.444276
-6.182391,0.047297,-1.445112
-6.182430,0.047209,-1.444928
-6.182469,0.047120,-1.444744
-6.182508,0.047031,-1.444560
-6.187442,0.046974,-1.445397
-6.187480,0.046883,-1.445214
-6.182625,0.046759,-1.444011
-6.182663,0.046667,-1.443828
-6.187596,0.046607,-1.444666
-6.187634,0.046514,-1.444484
-6.187673,0.046420,-1.444302
-6.187712,0.046325,-1.444121
-6.187750,0.046230,-1.443940
-6.192683,0.046167,-1.444778
-6.192721,0.046070,-1.444598
-6.192760,0.045973,-1.444417
-6.192798,0.045875,-1.444238
-6.192835,0.045776,-1.444058
-6.192873,0.045677,-1.443879
-6.192911,0.045578,-1.443700
-6.192948,0.045477,-1.443522
-6.192986,0.045376,-1.443344
-6.193024,0.045275,-1.443166
-6.193062,0.045172,-1.442989
-6.193099,0.045069,-1.442812
-6.193136,0.044966,-1.442635
-6.193173,0.044862,-1.442459
-6.188315,0.044726,-1.441266
-6.188353,0.044620,-1.441090
-6.188390,0.044514,-1.440915
-6.183532,0.044377,-1.439724
-6.183568,0.044270,-1.439549
-6.178709,0.044131,-1.438359
-6.178746,0.044023,-1.438186
-6.178782,0.043914,-1.438013
-6.178819,0.043804,-1.437840
-6.178856,0.043694,-1.437668
-6.178892,0.043583,-1.437496
-6.178928,0.043472,-1.437325
-6.178965,0.043360,-1.437153
-6.179001,0.043247,-1.436983
-6.179036,0.043134,-1.436812
-6.179072,0.043020,-1.436642
-6.179109,0.042906,-1.436472
-6.184040,0.042821,-1.437318
-6.184075,0.042705,-1.437149
-6.184112,0.042589,-1.436980
-6.184147,0.042472,-1.436812
-6.184182,0.042354,-1.436645
-6.184217,0.042236,-1.436477
-6.189149,0.042146,-1.437324
-6.194080,0.042056,-1.438172
-6.199011,0.041965,-1.439019
-6.203942,0.041873,-1.439867
-6.203978,0.041752,-1.439701
-6.208908,0.041658,-1.440549
-6.208943,0.041536,-1.440384
-6.208978,0.041412,-1.440219
-6.213909,0.041317,-1.441068
-6.213943,0.041192,-1.440904
-6.218875,0.041096,-1.441753
-6.223805,0.040998,-1.442603
-6.228736,0.040900,-1.443453
-6.238563,0.040828,-1.445315
-6.248390,0.040756,-1.447177
-6.253321,0.040656,-1.448027
-6.263147,0.040582,-1.449890
-6.268078,0.040479,-1.450740
-6.273008,0.040376,-1.451591
-6.273043,0.040245,-1.451430
-6.277973,0.040140,-1.452281
-6.287800,0.040062,-1.454144
-6.292730,0.039955,-1.454995
-6.312350,0.039930,-1.458881
-6.312384,0.039794,-1.458721
-6.356487,0.039901,-1.467662
-6.341831,0.039683,-1.464469
-5.085424,0.044032,-1.879969
-5.080792,0.046167,-1.878014
-5.076163,0.048296,-1.876051
-5.071534,0.050419,-1.874082
-5.062237,0.052471,-1.870323
-5.057611,0.054579,-1.868340
-5.052987,0.056681,-1.866351
-5.048365,0.058777,-1.864354
-5.043743,0.060867,-1.862350
-5.039124,0.062950,-1.860340
-5.039177,0.065109,-1.860104
-5.039231,0.067266,-1.859860
-5.039288,0.069423,-1.859609
-5.039346,0.071579,-1.859351
-5.034733,0.073642,-1.857306
-5.034794,0.075793,-1.857033
-5.034857,0.077943,-1.856753
-5.030249,0.079993,-1.854687
-5.030314,0.082138,-1.854393
-5.030381,0.084283,-1.854091
-5.035122,0.086534,-1.855559
-5.035192,0.088679,-1.855243
-5.035264,0.090823,-1.854919
-5.040009,0.093082,-1.856364
-5.040084,0.095226,-1.856025
-5.040160,0.097369,-1.855678
-5.040238,0.099511,-1.855325
-5.040318,0.101651,-1.854964
-5.040400,0.103790,-1.854595
-5.040482,0.105928,-1.854220
-5.040566,0.108064,-1.853837
-5.045325,0.110337,-1.855219
-5.045413,0.112473,-1.854821
-5.045502,0.114608,-1.854416
-5.045592,0.116741,-1.854003
-5.041010,0.118725,-1.851813
-5.041104,0.120853,-1.851386
-5.031851,0.122672,-1.847413
-5.027273,0.124635,-1.845204
-5.018023,0.126432,-1.841221
-5.008773,0.128217,-1.837232
-4.999525,0.129990,-1.833239
-4.990277,0.131751,-1.829241
-4.985705,0.133669,-1.827004
-4.981135,0.135579,-1.824761
-4.976566,0.137483,-1.822512
-4.971997,0.139380,-1.820258
-4.972106,0.141450,-1.819761
-4.972216,0.143518,-1.819257
-4.972327,0.145584,-1.818746
-4.972440,0.147649,-1.818228
-4.972554,0.149711,-1.817703
-4.977345,0.151965,-1.818932
-4.977463,0.154027,-1.818392
-4.977582,0.156086,-1.817845
-4.982379,0.158345,-1.819050
-4.982501,0.160403,-1.818488
-4.982624,0.162459,-1.817920
-4.982749,0.164513,-1.817344
-4.982876,0.166565,-1.816762
-4.983004,0.168615,-1.816172
-4.983133,0.170662,-1.815576
-4.983264,0.172708,-1.814972
-4.988074,0.174973,-1.816114
-4.988208,0.177017,-1.815495
-4.988343,0.179059,-1.814870
-4.993159,0.181328,-1.815988
-4.993298,0.183368,-1.815348
-4.993438,0.185405,-1.814701
-4.998259,0.187677,-1.815794
-4.998402,0.189713,-1.815133
-5.003225,0.191988,-1.816210
-5.008051,0.194266,-1.817278
-5.012878,0.196547,-1.818338
-5.013028,0.198580,-1.817646
-5.017859,0.200864,-1.818689
-5.022692,0.203150,-1.819724
-5.027527,0.205439,-1.820750
-5.032363,0.207730,-1.821767
-5.037201,0.210024,-1.822775
-5.046722,0.212586,-1.825513
-5.056246,0.215155,-1.828239
-5.065772,0.217731,-1.830955
-5.075299,0.220315,-1.833661
-5.084829,0.222907,-1.836355
-5.089680,0.225228,-1.837305
-5.099215,0.227831,-1.839979
-5.108751,0.230442,-1.842642
-5.118291,0.233060,-1.845294
-5.127832,0.235685,-1.847935
-5.142059,0.238608,-1.852293
-5.156289,0.241543,-1.856637
-5.165838,0.244194,-1.859243
-5.170707,0.246554,-1.860112
-5.175577,0.248916,-1.860973
-5.180449,0.251280,-1.861824
-5.180638,0.253340,-1.860944
-5.185513,0.255705,-1.861778
-5.185706,0.257761,-1.860883
-5.190585,0.260127,-1.861700
-5.195466,0.262495,-1.862507
-5.205035,0.265182,-1.865022
-5.209921,0.267556,-1.865810
-5.214808,0.269931,-1.866588
-5.224383,0.272633,-1.869071
-5.229275,0.275014,-1.869830
-5.234168,0.277396,-1.870579
-5.234377,0.279447,-1.869610
-5.239274,0.281829,-1.870342
-5.239486,0.283875,-1.869358
-5.239699,0.285918,-1.868367
-5.239914,0.287957,-1.867368
-5.240130,0.289993,-1.866363
-5.245036,0.292372,-1.867054
-5.245255,0.294403,-1.866033
-5.245476,0.296430,-1.865006
-5.245698,0.298454,-1.863972
-5.245922,0.300474,-1.862931
-5.246147,0.302490,-1.861883
-5.246374,0.304502,-1.860828
-5.246602,0.306510,-1.859766
-5.251523,0.308881,-1.860390
-5.251754,0.310885,-1.859313
-5.251987,0.312884,-1.858230
-5.252221,0.314880,-1.857140
-5.252457,0.316871,-1.856042
-5.252694,0.318859,-1.854939
-5.252932,0.320843,-1.853828
-5.253172,0.322822,-1.852710
-5.258106,0.325183,-1.853268
-5.258349,0.327157,-1.852136
-5.258594,0.329127,-1.850996
-5.263534,0.331486,-1.851529
-5.263744,0.333156,-1.850549
-5.264018,0.335312,-1.849272
-5.259460,0.335990,-1.846957
-5.259711,0.337942,-1.845788
-5.259964,0.339889,-1.844612
-5.260218,0.341832,-1.843430
-5.260472,0.343771,-1.842240
-5.265425,0.346115,-1.842712
-5.265683,0.348048,-1.841508
-5.265943,0.349976,-1.840298
-5.270901,0.352316,-1.840744
-5.271164,0.354238,-1.839520
-5.271428,0.356156,-1.838288
-5.271693,0.358069,-1.837050
-5.271960,0.359977,-1.835805
-5.276927,0.362309,-1.836210
-5.277196,0.364211,-1.834951
-5.277468,0.366109,-1.833686
-5.277740,0.368002,-1.832413
-5.278014,0.369890,-1.831135
-5.278290,0.371774,-1.829850
-5.278566,0.373653,-1.828559
-5.278844,0.375527,-1.827261
-5.283825,0.377843,-1.827601
-5.284106,0.379710,-1.826289
-5.284389,0.381573,-1.824970
-5.284673,0.383431,-1.823646
-5.289660,0.385739,-1.823952
-5.289946,0.387590,-1.822613
-5.290234,0.389436,-1.821267
-5.290524,0.391277,-1.819916
-5.290814,0.393113,-1.818558
-5.291106,0.394944,-1.817194
-5.291400,0.396771,-1.815823
-5.296399,0.399062,-1.816073
-5.296696,0.400881,-1.814689
-5.296994,0.402695,-1.813298
-5.297293,0.404504,-1.811901
-5.297593,0.406308,-1.810498
-5.302602,0.408587,-1.810707
-5.302905,0.410383,-1.809290
-5.307917,0.412658,-1.809482
-5.308223,0.414446,-1.808051
-5.313238,0.416717,-1.808225
-5.318255,0.418988,-1.808390
-5.318566,0.420764,-1.806938
-5.323587,0.423031,-1.807086
-5.328610,0.425296,-1.807224
-5.343056,0.428558,-1.810559
-5.357503,0.431827,-1.813877
-5.371954,0.435104,-1.817179
-5.386410,0.438387,-1.820465
-5.400868,0.441677,-1.823734
-5.415330,0.444973,-1.826986
-5.420371,0.447254,-1.827037
-5.430128,0.450047,-1.828669
-5.435174,0.452327,-1.828698
-5.435509,0.454088,-1.827131
-5.440558,0.456362,-1.827144
-5.440897,0.458114,-1.825563
-5.441236,0.459860,-1.823976
-5.436862,0.461075,-1.820804
-5.437203,0.462808,-1.819207
-5.432831,0.464006,-1.816028
-5.433174,0.465726,-1.814421
-5.433519,0.467439,-1.812809
-5.429149,0.468612,-1.809619
-5.429495,0.470312,-1.807997
-5.429843,0.472006,-1.806369
-5.425474,0.473154,-1.803169
-5.421106,0.474292,-1.799968
-5.402582,0.473786,-1.792081
-5.365181,0.471073,-1.777964
-5.337214,0.469420,-1.766988
-5.304522,0.467189,-1.754472
-5.276546,0.465477,-1.743532
-5.267449,0.465954,-1.738817
-5.263072,0.466974,-1.735655
-5.253974,0.467426,-1.730943
-5.249598,0.468424,-1.727779
-5.245222,0.469414,-1.724614
-5.240847,0.470393,-1.721448
-5.236471,0.471364,-1.718280
-5.236819,0.472892,-1.716650
-5.237168,0.474414,-1.715014
-5.232795,0.475359,-1.711838
-5.233146,0.476868,-1.710194
-5.233498,0.478370,-1.708545
-5.229125,0.479291,-1.705362
-5.229479,0.480780,-1.703704
-5.229834,0.482263,-1.702041
-5.225463,0.483159,-1.698851
-5.225820,0.484628,-1.697181
-5.221450,0.485507,-1.693986
-5.221809,0.486963,-1.692307
-5.222168,0.488412,-1.690624
-5.222528,0.489856,-1.688935
-5.222890,0.491294,-1.687242
-5.223253,0.492725,-1.685543
-5.228346,0.494747,-1.685346
-5.228711,0.496168,-1.683636
-5.229077,0.497583,-1.681921
-5.229445,0.498992,-1.680201
-5.229813,0.500395,-1.678476
-5.230182,0.501791,-1.676747
-5.230552,0.503182,-1.675013
-5.230923,0.504566,-1.673274
-5.231295,0.505944,-1.671530
-5.231668,0.507316,-1.669781
-5.232042,0.508682,-1.668028
-5.232417,0.510041,-1.666271
-5.232793,0.511394,-1.664508
-5.233170,0.512741,-1.662741
-5.233548,0.514081,-1.660970
-5.233927,0.515415,-1.659194
-5.234307,0.516743,-1.657413
-5.234688,0.518064,-1.655628
-5.235069,0.519379,-1.653838
-5.235452,0.520688,-1.652044
-5.235836,0.521990,-1.650245
-5.236220,0.523286,-1.648442
-5.236606,0.524575,-1.646635
-5.236992,0.525858,-1.644823
-5.237380,0.527134,-1.643007
-5.233027,0.527768,-1.639733
-5.233415,0.529030,-1.637910
-5.233805,0.530285,-1.636083
-5.234195,0.531534,-1.634252
-5.234587,0.532777,-1.632416
-5.234979,0.534012,-1.630576
-5.235372,0.535241,-1.628732
-5.240511,0.537111,-1.628322
-5.240906,0.538328,-1.626467
-5.241302,0.539539,-1.624609
-5.241699,0.540743,-1.622746
-5.242098,0.541940,-1.620878
-5.242496,0.543131,-1.619008
-5.242896,0.544315,-1.617132
-5.243297,0.545493,-1.615253
-5.243698,0.546664,-1.613370
-5.244101,0.547828,-1.611483
-5.249253,0.549646,-1.611007
-5.249657,0.550797,-1.609110
-5.250062,0.551943,-1.607208
-5.250468,0.553081,-1.605303
-5.255628,0.554879,-1.604800
-5.256036,0.556005,-1.602885
-5.261197,0.557793,-1.602367
-5.261608,0.558907,-1.600442
-5.262019,0.560013,-1.598513
-5.262430,0.561113,-1.596581
-5.262843,0.562206,-1.594644
-5.263256,0.563292,-1.592704
-5.263671,0.564372,-1.590760
-5.268842,0.566122,-1.590198
-5.269258,0.567188,-1.588244
-5.269675,0.568248,-1.586287
-5.270093,0.569301,-1.584326
-5.270512,0.570346,-1.582362
-5.270930,0.571385,-1.580394
-5.271350,0.572416,-1.578423
-5.271771,0.573441,-1.576447
-5.276910,0.575045,-1.576033
-5.281924,0.576342,-1.576209
-5.287108,0.578041,-1.575583
-5.292295,0.579735,-1.574949
-5.297482,0.581425,-1.574307
-5.312198,0.584497,-1.576368
-5.312627,0.585485,-1.574352
-5.336875,0.589944,-1.579086
-5.380184,0.597196,-1.589186
-5.442562,0.607254,-1.604624
-5.500190,0.616635,-1.618652
-5.548298,0.624635,-1.629936
-5.553522,0.626336,-1.629121
-5.563516,0.628734,-1.629633
-5.568745,0.630425,-1.628798
-5.578743,0.632815,-1.629287
-5.583976,0.634496,-1.628433
-5.589211,0.636171,-1.627572
-5.594447,0.637841,-1.626702
-5.594915,0.638795,-1.624502
-5.600155,0.640453,-1.623618
-5.600625,0.641393,-1.621410
-5.601095,0.642325,-1.619198
-5.601567,0.643249,-1.616983
-5.602039,0.644165,-1.614765
-5.602512,0.645074,-1.612543
-5.598212,0.645258,-1.609014
-5.598685,0.646149,-1.606789
-5.594386,0.646315,-1.603262
-5.594860,0.647189,-1.601033
-5.590559,0.647336,-1.597507
-5.591034,0.648194,-1.595275
-5.591510,0.649043,-1.593040
-5.591986,0.649885,-1.590802
-5.597240,0.651443,-1.589846
-5.597718,0.652270,-1.587600
-5.602976,0.653814,-1.586631
-5.608234,0.655353,-1.585654
-5.613495,0.656885,-1.584670
-5.623537,0.659139,-1.584949
-5.628801,0.660659,-1.583946
-5.638849,0.662903,-1.584203
-5.644116,0.664412,-1.583183
-5.644604,0.665182,-1.580892
-5.645092,0.665943,-1.578599
-5.645580,0.666697,-1.576304
-5.646070,0.667442,-1.574006
-5.641774,0.667444,-1.570453
-5.637479,0.667436,-1.566903
-5.637968,0.668155,-1.564602
-5.633672,0.668129,-1.561055
-5.629375,0.668092,-1.557510
-5.629865,0.668785,-1.555207
-5.625567,0.668730,-1.551665
-5.626058,0.669406,-1.549360
-5.626548,0.670073,-1.547053
-5.627039,0.670733,-1.544744
-5.627531,0.671384,-1.542432
-5.623233,0.671283,-1.538894
-5.618934,0.671172,-1.535359
-5.614635,0.671052,-1.531827
-5.610334,0.670923,-1.528298
-5.606032,0.670783,-1.524772
-5.601731,0.670635,-1.521250
-5.597429,0.670476,-1.517730
-5.597920,0.671056,-1.515419
-5.598412,0.671628,-1.513107
-5.598904,0.672192,-1.510792
-5.599397,0.672748,-1.508476
-5.604686,0.674046,-1.507353
-5.609977,0.675336,-1.506223
-5.615270,0.676620,-1.505087
-5.620564,0.677897,-1.503943
-5.625858,0.679166,-1.502793
-5.631155,0.680429,-1.501635
-5.631654,0.680929,-1.499290
-5.636952,0.682177,-1.498122
-5.637452,0.682661,-1.495771
-5.657159,0.686161,-1.498108
-5.696077,0.692681,-1.505102
-5.735006,0.699202,-1.512052
-5.793156,0.708751,-1.523617
-5.793675,0.709209,-1.521175
-5.837433,0.716484,-1.529165
-5.842762,0.717688,-1.527853
-5.848093,0.718884,-1.526534
-5.853426,0.720072,-1.525209
-5.863566,0.722012,-1.525026
-5.868901,0.723185,-1.523684
-5.879045,0.725110,-1.523480
-5.879577,0.725505,-1.520982
-5.884917,0.726654,-1.519620
-5.885449,0.727032,-1.517117
-5.885982,0.727401,-1.514612
-5.886514,0.727761,-1.512107
-5.891858,0.728875,-1.510727
-5.897202,0.729982,-1.509341
-5.897737,0.730316,-1.506827
-5.903084,0.731405,-1.505431
-5.903619,0.731721,-1.502911
-5.904155,0.732029,-1.500391
-5.904691,0.732327,-1.497869
-5.910041,0.733382,-1.496456
-5.910578,0.733663,-1.493929
-5.915931,0.734701,-1.492506
-5.916469,0.734963,-1.489975
-5.921824,0.735984,-1.488543
-5.922362,0.736229,-1.486007
-5.922901,0.736465,-1.483471
-5.923440,0.736692,-1.480935
-5.928798,0.737678,-1.479485
-5.934158,0.738654,-1.478030
-5.939519,0.739623,-1.476569
-5.944880,0.740583,-1.475101
-5.950244,0.741534,-1.473628
-5.955609,0.742476,-1.472149
-5.960975,0.743409,-1.470664
-5.966342,0.744334,-1.469173
-5.971710,0.745250,-1.467676
-5.977079,0.746157,-1.466174
-5.982450,0.747055,-1.464666
-5.987823,0.747944,-1.463152
-5.988370,0.748054,-1.460576
-5.993744,0.748926,-1.459053
-5.999118,0.749788,-1.457525
-6.004495,0.750641,-1.455991
-6.009872,0.751485,-1.454452
-6.015250,0.752319,-1.452907
-6.015800,0.752375,-1.450315
-6.021181,0.753191,-1.448762
-6.021731,0.753229,-1.446168
-6.022283,0.753256,-1.443574
-6.022833,0.753275,-1.440979
-6.028216,0.754055,-1.439412
-6.033601,0.754825,-1.437840
-6.038986,0.755586,-1.436263
-6.044372,0.756338,-1.434680
-6.049760,0.757080,-1.433092
-6.050313,0.757043,-1.430484
-6.050866,0.756997,-1.427877
-6.051420,0.756941,-1.425270
-6.042300,0.755336,-1.420651
-6.038014,0.754492,-1.417046
-6.038567,0.754408,-1.414448
-6.034279,0.753546,-1.410852
-6.034830,0.753444,-1.408257
-6.030541,0.752563,-1.404669
-6.031091,0.752443,-1.402077
-6.026800,0.751544,-1.398499
-6.027349,0.751405,-1.395911
